% Moku:Go Oscilloscope
% Channel A (Input 1), AC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 70.00 ms, time offset -6.860 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-06 T 13:25:02 +0000
% Time (s), Channel A (V)
-3.6442120000e-02, -2.6868589455e-02
-3.6436400000e-02, -2.6868589455e-02
-3.6430680000e-02, -2.4425990414e-02
-3.6424960000e-02, -2.4425990414e-02
-3.6419240000e-02, -2.6868589455e-02
-3.6413520000e-02, -2.6868589455e-02
-3.6407800000e-02, -2.6868589455e-02
-3.6402080000e-02, -2.4425990414e-02
-3.6396360000e-02, -2.4425990414e-02
-3.6390640000e-02, -2.4425990414e-02
-3.6384920000e-02, -2.4425990414e-02
-3.6379200000e-02, -2.4425990414e-02
-3.6373480000e-02, -2.6868589455e-02
-3.6367760000e-02, -2.6868589455e-02
-3.6362040000e-02, -2.6868589455e-02
-3.6356320000e-02, -2.6868589455e-02
-3.6350600000e-02, -2.4425990414e-02
-3.6344880000e-02, -2.6868589455e-02
-3.6339160000e-02, -2.6868589455e-02
-3.6333440000e-02, -2.4425990414e-02
-3.6327720000e-02, -2.4425990414e-02
-3.6322000000e-02, -2.4425990414e-02
-3.6316280000e-02, -2.9311188497e-02
-3.6310560000e-02, -2.4425990414e-02
-3.6304840000e-02, -2.4425990414e-02
-3.6299120000e-02, -2.4425990414e-02
-3.6293400000e-02, -2.4425990414e-02
-3.6287680000e-02, -2.4425990414e-02
-3.6281960000e-02, -2.4425990414e-02
-3.6276240000e-02, -2.4425990414e-02
-3.6270520000e-02, -2.6868589455e-02
-3.6264800000e-02, -2.6868589455e-02
-3.6259080000e-02, -2.6868589455e-02
-3.6253360000e-02, -2.6868589455e-02
-3.6247640000e-02, -2.4425990414e-02
-3.6241920000e-02, -2.4425990414e-02
-3.6236200000e-02, -2.4425990414e-02
-3.6230480000e-02, -2.4425990414e-02
-3.6224760000e-02, -2.4425990414e-02
-3.6219040000e-02, -2.4425990414e-02
-3.6213320000e-02, -2.6868589455e-02
-3.6207600000e-02, -2.6868589455e-02
-3.6201880000e-02, -2.4425990414e-02
-3.6196160000e-02, -2.1983391372e-02
-3.6190440000e-02, -2.6868589455e-02
-3.6184720000e-02, -2.4425990414e-02
-3.6179000000e-02, -2.4425990414e-02
-3.6173280000e-02, -2.4425990414e-02
-3.6167560000e-02, -2.9311188497e-02
-3.6161840000e-02, -2.4425990414e-02
-3.6156120000e-02, -2.4425990414e-02
-3.6150400000e-02, -2.6868589455e-02
-3.6144680000e-02, -2.4425990414e-02
-3.6138960000e-02, -2.6868589455e-02
-3.6133240000e-02, -2.6868589455e-02
-3.6127520000e-02, -2.4425990414e-02
-3.6121800000e-02, -2.6868589455e-02
-3.6116080000e-02, -2.4425990414e-02
-3.6110360000e-02, -2.6868589455e-02
-3.6104640000e-02, -2.4425990414e-02
-3.6098920000e-02, -2.4425990414e-02
-3.6093200000e-02, -2.4425990414e-02
-3.6087480000e-02, -2.6868589455e-02
-3.6081760000e-02, -2.4425990414e-02
-3.6076040000e-02, -2.4425990414e-02
-3.6070320000e-02, -2.4425990414e-02
-3.6064600000e-02, -2.4425990414e-02
-3.6058880000e-02, -2.6868589455e-02
-3.6053160000e-02, -2.4425990414e-02
-3.6047440000e-02, -2.4425990414e-02
-3.6041720000e-02, -2.4425990414e-02
-3.6036000000e-02, -2.6868589455e-02
-3.6030280000e-02, -2.4425990414e-02
-3.6024560000e-02, -2.4425990414e-02
-3.6018840000e-02, -2.6868589455e-02
-3.6013120000e-02, -2.1983391372e-02
-3.6007400000e-02, -2.6868589455e-02
-3.6001680000e-02, -2.4425990414e-02
-3.5995960000e-02, -2.4425990414e-02
-3.5990240000e-02, -2.4425990414e-02
-3.5984520000e-02, -2.4425990414e-02
-3.5978800000e-02, -2.4425990414e-02
-3.5973080000e-02, -2.6868589455e-02
-3.5967360000e-02, -2.4425990414e-02
-3.5961640000e-02, -2.4425990414e-02
-3.5955920000e-02, -2.4425990414e-02
-3.5950200000e-02, -2.6868589455e-02
-3.5944480000e-02, -2.4425990414e-02
-3.5938760000e-02, -2.6868589455e-02
-3.5933040000e-02, -2.4425990414e-02
-3.5927320000e-02, -2.4425990414e-02
-3.5921600000e-02, -2.6868589455e-02
-3.5915880000e-02, -2.4425990414e-02
-3.5910160000e-02, -2.4425990414e-02
-3.5904440000e-02, -2.4425990414e-02
-3.5898720000e-02, -2.6868589455e-02
-3.5893000000e-02, -2.4425990414e-02
-3.5887280000e-02, -2.1983391372e-02
-3.5881560000e-02, -2.6868589455e-02
-3.5875840000e-02, -2.4425990414e-02
-3.5870120000e-02, -2.6868589455e-02
-3.5864400000e-02, -2.6868589455e-02
-3.5858680000e-02, -2.4425990414e-02
-3.5852960000e-02, -2.4425990414e-02
-3.5847240000e-02, -2.6868589455e-02
-3.5841520000e-02, -2.6868589455e-02
-3.5835800000e-02, -2.4425990414e-02
-3.5830080000e-02, -2.6868589455e-02
-3.5824360000e-02, -2.4425990414e-02
-3.5818640000e-02, -2.6868589455e-02
-3.5812920000e-02, -2.6868589455e-02
-3.5807200000e-02, -2.6868589455e-02
-3.5801480000e-02, -2.6868589455e-02
-3.5795760000e-02, -2.1983391372e-02
-3.5790040000e-02, -2.6868589455e-02
-3.5784320000e-02, -2.6868589455e-02
-3.5778600000e-02, -2.4425990414e-02
-3.5772880000e-02, -2.4425990414e-02
-3.5767160000e-02, -2.4425990414e-02
-3.5761440000e-02, -2.4425990414e-02
-3.5755720000e-02, -2.6868589455e-02
-3.5750000000e-02, -2.6868589455e-02
-3.5744280000e-02, -2.4425990414e-02
-3.5738560000e-02, -2.4425990414e-02
-3.5732840000e-02, -2.6868589455e-02
-3.5727120000e-02, -2.6868589455e-02
-3.5721400000e-02, -2.6868589455e-02
-3.5715680000e-02, -2.4425990414e-02
-3.5709960000e-02, -2.4425990414e-02
-3.5704240000e-02, -2.6868589455e-02
-3.5698520000e-02, -2.6868589455e-02
-3.5692800000e-02, -2.4425990414e-02
-3.5687080000e-02, -2.6868589455e-02
-3.5681360000e-02, -2.4425990414e-02
-3.5675640000e-02, -2.6868589455e-02
-3.5669920000e-02, -2.6868589455e-02
-3.5664200000e-02, -2.6868589455e-02
-3.5658480000e-02, -2.4425990414e-02
-3.5652760000e-02, -2.4425990414e-02
-3.5647040000e-02, -2.6868589455e-02
-3.5641320000e-02, -2.9311188497e-02
-3.5635600000e-02, -2.6868589455e-02
-3.5629880000e-02, -2.4425990414e-02
-3.5624160000e-02, -2.4425990414e-02
-3.5618440000e-02, -2.6868589455e-02
-3.5612720000e-02, -2.4425990414e-02
-3.5607000000e-02, -2.4425990414e-02
-3.5601280000e-02, -2.4425990414e-02
-3.5595560000e-02, -2.9311188497e-02
-3.5589840000e-02, -2.6868589455e-02
-3.5584120000e-02, -2.4425990414e-02
-3.5578400000e-02, -2.6868589455e-02
-3.5572680000e-02, -2.6868589455e-02
-3.5566960000e-02, -2.4425990414e-02
-3.5561240000e-02, -2.6868589455e-02
-3.5555520000e-02, -2.4425990414e-02
-3.5549800000e-02, -2.4425990414e-02
-3.5544080000e-02, -2.4425990414e-02
-3.5538360000e-02, -2.4425990414e-02
-3.5532640000e-02, -2.6868589455e-02
-3.5526920000e-02, -2.4425990414e-02
-3.5521200000e-02, -2.6868589455e-02
-3.5515480000e-02, -2.6868589455e-02
-3.5509760000e-02, -2.6868589455e-02
-3.5504040000e-02, -2.6868589455e-02
-3.5498320000e-02, -2.6868589455e-02
-3.5492600000e-02, -2.6868589455e-02
-3.5486880000e-02, -2.4425990414e-02
-3.5481160000e-02, -2.6868589455e-02
-3.5475440000e-02, -2.6868589455e-02
-3.5469720000e-02, -2.4425990414e-02
-3.5464000000e-02, -2.6868589455e-02
-3.5458280000e-02, -2.6868589455e-02
-3.5452560000e-02, -2.9311188497e-02
-3.5446840000e-02, -2.4425990414e-02
-3.5441120000e-02, -2.6868589455e-02
-3.5435400000e-02, -2.6868589455e-02
-3.5429680000e-02, -2.6868589455e-02
-3.5423960000e-02, -2.6868589455e-02
-3.5418240000e-02, -2.4425990414e-02
-3.5412520000e-02, -2.6868589455e-02
-3.5406800000e-02, -2.9311188497e-02
-3.5401080000e-02, -2.9311188497e-02
-3.5395360000e-02, -2.6868589455e-02
-3.5389640000e-02, -2.6868589455e-02
-3.5383920000e-02, -2.4425990414e-02
-3.5378200000e-02, -2.6868589455e-02
-3.5372480000e-02, -2.6868589455e-02
-3.5366760000e-02, -2.6868589455e-02
-3.5361040000e-02, -2.4425990414e-02
-3.5355320000e-02, -2.4425990414e-02
-3.5349600000e-02, -2.6868589455e-02
-3.5343880000e-02, -2.6868589455e-02
-3.5338160000e-02, -2.6868589455e-02
-3.5332440000e-02, -2.6868589455e-02
-3.5326720000e-02, -2.6868589455e-02
-3.5321000000e-02, -2.9311188497e-02
-3.5315280000e-02, -2.6868589455e-02
-3.5309560000e-02, -2.9311188497e-02
-3.5303840000e-02, -2.4425990414e-02
-3.5298120000e-02, -2.6868589455e-02
-3.5292400000e-02, -2.6868589455e-02
-3.5286680000e-02, -2.6868589455e-02
-3.5280960000e-02, -2.6868589455e-02
-3.5275240000e-02, -2.9311188497e-02
-3.5269520000e-02, -2.6868589455e-02
-3.5263800000e-02, -2.9311188497e-02
-3.5258080000e-02, -2.6868589455e-02
-3.5252360000e-02, -2.6868589455e-02
-3.5246640000e-02, -2.6868589455e-02
-3.5240920000e-02, -2.6868589455e-02
-3.5235200000e-02, -2.4425990414e-02
-3.5229480000e-02, -2.6868589455e-02
-3.5223760000e-02, -2.6868589455e-02
-3.5218040000e-02, -2.6868589455e-02
-3.5212320000e-02, -2.6868589455e-02
-3.5206600000e-02, -2.6868589455e-02
-3.5200880000e-02, -2.6868589455e-02
-3.5195160000e-02, -2.4425990414e-02
-3.5189440000e-02, -2.6868589455e-02
-3.5183720000e-02, -2.6868589455e-02
-3.5178000000e-02, -2.9311188497e-02
-3.5172280000e-02, -2.6868589455e-02
-3.5166560000e-02, -2.6868589455e-02
-3.5160840000e-02, -2.6868589455e-02
-3.5155120000e-02, -2.6868589455e-02
-3.5149400000e-02, -2.6868589455e-02
-3.5143680000e-02, -2.6868589455e-02
-3.5137960000e-02, -2.4425990414e-02
-3.5132240000e-02, -2.6868589455e-02
-3.5126520000e-02, -2.6868589455e-02
-3.5120800000e-02, -2.6868589455e-02
-3.5115080000e-02, -2.4425990414e-02
-3.5109360000e-02, -2.9311188497e-02
-3.5103640000e-02, -2.6868589455e-02
-3.5097920000e-02, -2.6868589455e-02
-3.5092200000e-02, -2.6868589455e-02
-3.5086480000e-02, -2.6868589455e-02
-3.5080760000e-02, -2.6868589455e-02
-3.5075040000e-02, -2.6868589455e-02
-3.5069320000e-02, -2.9311188497e-02
-3.5063600000e-02, -2.6868589455e-02
-3.5057880000e-02, -2.9311188497e-02
-3.5052160000e-02, -2.6868589455e-02
-3.5046440000e-02, -2.6868589455e-02
-3.5040720000e-02, -2.9311188497e-02
-3.5035000000e-02, -2.6868589455e-02
-3.5029280000e-02, -2.6868589455e-02
-3.5023560000e-02, -2.9311188497e-02
-3.5017840000e-02, -2.6868589455e-02
-3.5012120000e-02, -2.6868589455e-02
-3.5006400000e-02, -2.6868589455e-02
-3.5000680000e-02, -2.6868589455e-02
-3.4994960000e-02, -2.6868589455e-02
-3.4989240000e-02, -2.9311188497e-02
-3.4983520000e-02, -2.9311188497e-02
-3.4977800000e-02, -2.6868589455e-02
-3.4972080000e-02, -2.6868589455e-02
-3.4966360000e-02, -2.6868589455e-02
-3.4960640000e-02, -2.9311188497e-02
-3.4954920000e-02, -2.6868589455e-02
-3.4949200000e-02, -2.6868589455e-02
-3.4943480000e-02, -2.6868589455e-02
-3.4937760000e-02, -2.9311188497e-02
-3.4932040000e-02, -2.6868589455e-02
-3.4926320000e-02, -2.9311188497e-02
-3.4920600000e-02, -2.9311188497e-02
-3.4914880000e-02, -2.6868589455e-02
-3.4909160000e-02, -2.6868589455e-02
-3.4903440000e-02, -2.6868589455e-02
-3.4897720000e-02, -2.6868589455e-02
-3.4892000000e-02, -2.6868589455e-02
-3.4886280000e-02, -2.9311188497e-02
-3.4880560000e-02, -2.9311188497e-02
-3.4874840000e-02, -2.6868589455e-02
-3.4869120000e-02, -2.6868589455e-02
-3.4863400000e-02, -2.9311188497e-02
-3.4857680000e-02, -2.9311188497e-02
-3.4851960000e-02, -2.6868589455e-02
-3.4846240000e-02, -2.9311188497e-02
-3.4840520000e-02, -2.6868589455e-02
-3.4834800000e-02, -2.9311188497e-02
-3.4829080000e-02, -2.6868589455e-02
-3.4823360000e-02, -2.9311188497e-02
-3.4817640000e-02, -2.6868589455e-02
-3.4811920000e-02, -2.9311188497e-02
-3.4806200000e-02, -2.9311188497e-02
-3.4800480000e-02, -2.9311188497e-02
-3.4794760000e-02, -2.6868589455e-02
-3.4789040000e-02, -2.6868589455e-02
-3.4783320000e-02, -2.6868589455e-02
-3.4777600000e-02, -2.6868589455e-02
-3.4771880000e-02, -2.6868589455e-02
-3.4766160000e-02, -2.6868589455e-02
-3.4760440000e-02, -2.9311188497e-02
-3.4754720000e-02, -2.6868589455e-02
-3.4749000000e-02, -2.9311188497e-02
-3.4743280000e-02, -2.4425990414e-02
-3.4737560000e-02, -2.6868589455e-02
-3.4731840000e-02, -2.6868589455e-02
-3.4726120000e-02, -2.6868589455e-02
-3.4720400000e-02, -2.6868589455e-02
-3.4714680000e-02, -2.6868589455e-02
-3.4708960000e-02, -2.9311188497e-02
-3.4703240000e-02, -2.6868589455e-02
-3.4697520000e-02, -2.6868589455e-02
-3.4691800000e-02, -2.6868589455e-02
-3.4686080000e-02, -2.6868589455e-02
-3.4680360000e-02, -2.6868589455e-02
-3.4674640000e-02, -2.9311188497e-02
-3.4668920000e-02, -2.9311188497e-02
-3.4663200000e-02, -2.9311188497e-02
-3.4657480000e-02, -2.6868589455e-02
-3.4651760000e-02, -2.6868589455e-02
-3.4646040000e-02, -2.9311188497e-02
-3.4640320000e-02, -2.9311188497e-02
-3.4634600000e-02, -2.9311188497e-02
-3.4628880000e-02, -2.6868589455e-02
-3.4623160000e-02, -2.9311188497e-02
-3.4617440000e-02, -2.9311188497e-02
-3.4611720000e-02, -2.9311188497e-02
-3.4606000000e-02, -2.9311188497e-02
-3.4600280000e-02, -2.9311188497e-02
-3.4594560000e-02, -2.9311188497e-02
-3.4588840000e-02, -2.6868589455e-02
-3.4583120000e-02, -2.9311188497e-02
-3.4577400000e-02, -2.9311188497e-02
-3.4571680000e-02, -2.6868589455e-02
-3.4565960000e-02, -2.6868589455e-02
-3.4560240000e-02, -2.9311188497e-02
-3.4554520000e-02, -2.9311188497e-02
-3.4548800000e-02, -2.6868589455e-02
-3.4543080000e-02, -2.9311188497e-02
-3.4537360000e-02, -2.6868589455e-02
-3.4531640000e-02, -2.6868589455e-02
-3.4525920000e-02, -2.9311188497e-02
-3.4520200000e-02, -2.9311188497e-02
-3.4514480000e-02, -2.6868589455e-02
-3.4508760000e-02, -2.6868589455e-02
-3.4503040000e-02, -2.6868589455e-02
-3.4497320000e-02, -2.6868589455e-02
-3.4491600000e-02, -2.9311188497e-02
-3.4485880000e-02, -3.1753787538e-02
-3.4480160000e-02, -2.9311188497e-02
-3.4474440000e-02, -2.6868589455e-02
-3.4468720000e-02, -2.9311188497e-02
-3.4463000000e-02, -2.9311188497e-02
-3.4457280000e-02, -2.9311188497e-02
-3.4451560000e-02, -2.6868589455e-02
-3.4445840000e-02, -2.9311188497e-02
-3.4440120000e-02, -2.6868589455e-02
-3.4434400000e-02, -2.4425990414e-02
-3.4428680000e-02, -2.9311188497e-02
-3.4422960000e-02, -2.9311188497e-02
-3.4417240000e-02, -2.6868589455e-02
-3.4411520000e-02, -2.9311188497e-02
-3.4405800000e-02, -2.9311188497e-02
-3.4400080000e-02, -2.9311188497e-02
-3.4394360000e-02, -2.9311188497e-02
-3.4388640000e-02, -2.9311188497e-02
-3.4382920000e-02, -2.6868589455e-02
-3.4377200000e-02, -2.6868589455e-02
-3.4371480000e-02, -2.9311188497e-02
-3.4365760000e-02, -2.9311188497e-02
-3.4360040000e-02, -2.9311188497e-02
-3.4354320000e-02, -2.9311188497e-02
-3.4348600000e-02, -2.9311188497e-02
-3.4342880000e-02, -2.9311188497e-02
-3.4337160000e-02, -2.9311188497e-02
-3.4331440000e-02, -2.6868589455e-02
-3.4325720000e-02, -2.9311188497e-02
-3.4320000000e-02, -2.9311188497e-02
-3.4314280000e-02, -2.9311188497e-02
-3.4308560000e-02, -2.6868589455e-02
-3.4302840000e-02, -2.9311188497e-02
-3.4297120000e-02, -2.9311188497e-02
-3.4291400000e-02, -2.6868589455e-02
-3.4285680000e-02, -2.9311188497e-02
-3.4279960000e-02, -2.9311188497e-02
-3.4274240000e-02, -2.9311188497e-02
-3.4268520000e-02, -2.9311188497e-02
-3.4262800000e-02, -3.1753787538e-02
-3.4257080000e-02, -2.6868589455e-02
-3.4251360000e-02, -2.6868589455e-02
-3.4245640000e-02, -2.6868589455e-02
-3.4239920000e-02, -3.1753787538e-02
-3.4234200000e-02, -2.9311188497e-02
-3.4228480000e-02, -2.9311188497e-02
-3.4222760000e-02, -2.6868589455e-02
-3.4217040000e-02, -2.6868589455e-02
-3.4211320000e-02, -2.6868589455e-02
-3.4205600000e-02, -2.6868589455e-02
-3.4199880000e-02, -2.9311188497e-02
-3.4194160000e-02, -2.9311188497e-02
-3.4188440000e-02, -2.6868589455e-02
-3.4182720000e-02, -2.6868589455e-02
-3.4177000000e-02, -2.9311188497e-02
-3.4171280000e-02, -2.9311188497e-02
-3.4165560000e-02, -2.9311188497e-02
-3.4159840000e-02, -2.9311188497e-02
-3.4154120000e-02, -2.9311188497e-02
-3.4148400000e-02, -2.9311188497e-02
-3.4142680000e-02, -2.9311188497e-02
-3.4136960000e-02, -2.6868589455e-02
-3.4131240000e-02, -2.9311188497e-02
-3.4125520000e-02, -2.9311188497e-02
-3.4119800000e-02, -2.9311188497e-02
-3.4114080000e-02, -2.4425990414e-02
-3.4108360000e-02, -2.6868589455e-02
-3.4102640000e-02, -2.9311188497e-02
-3.4096920000e-02, -2.6868589455e-02
-3.4091200000e-02, -2.9311188497e-02
-3.4085480000e-02, -2.6868589455e-02
-3.4079760000e-02, -2.9311188497e-02
-3.4074040000e-02, -2.9311188497e-02
-3.4068320000e-02, -2.9311188497e-02
-3.4062600000e-02, -2.9311188497e-02
-3.4056880000e-02, -2.6868589455e-02
-3.4051160000e-02, -2.9311188497e-02
-3.4045440000e-02, -3.1753787538e-02
-3.4039720000e-02, -2.9311188497e-02
-3.4034000000e-02, -2.6868589455e-02
-3.4028280000e-02, -3.1753787538e-02
-3.4022560000e-02, -2.9311188497e-02
-3.4016840000e-02, -2.9311188497e-02
-3.4011120000e-02, -2.6868589455e-02
-3.4005400000e-02, -2.9311188497e-02
-3.3999680000e-02, -2.9311188497e-02
-3.3993960000e-02, -2.9311188497e-02
-3.3988240000e-02, -2.9311188497e-02
-3.3982520000e-02, -2.6868589455e-02
-3.3976800000e-02, -2.9311188497e-02
-3.3971080000e-02, -2.9311188497e-02
-3.3965360000e-02, -2.9311188497e-02
-3.3959640000e-02, -2.6868589455e-02
-3.3953920000e-02, -2.6868589455e-02
-3.3948200000e-02, -2.9311188497e-02
-3.3942480000e-02, -2.9311188497e-02
-3.3936760000e-02, -2.9311188497e-02
-3.3931040000e-02, -2.9311188497e-02
-3.3925320000e-02, -2.6868589455e-02
-3.3919600000e-02, -2.9311188497e-02
-3.3913880000e-02, -2.6868589455e-02
-3.3908160000e-02, -2.9311188497e-02
-3.3902440000e-02, -2.6868589455e-02
-3.3896720000e-02, -2.6868589455e-02
-3.3891000000e-02, -2.9311188497e-02
-3.3885280000e-02, -2.9311188497e-02
-3.3879560000e-02, -2.9311188497e-02
-3.3873840000e-02, -2.9311188497e-02
-3.3868120000e-02, -2.6868589455e-02
-3.3862400000e-02, -2.6868589455e-02
-3.3856680000e-02, -2.9311188497e-02
-3.3850960000e-02, -2.9311188497e-02
-3.3845240000e-02, -2.6868589455e-02
-3.3839520000e-02, -2.6868589455e-02
-3.3833800000e-02, -2.9311188497e-02
-3.3828080000e-02, -2.9311188497e-02
-3.3822360000e-02, -2.9311188497e-02
-3.3816640000e-02, -2.9311188497e-02
-3.3810920000e-02, -2.6868589455e-02
-3.3805200000e-02, -2.9311188497e-02
-3.3799480000e-02, -2.9311188497e-02
-3.3793760000e-02, -2.6868589455e-02
-3.3788040000e-02, -2.9311188497e-02
-3.3782320000e-02, -3.1753787538e-02
-3.3776600000e-02, -3.1753787538e-02
-3.3770880000e-02, -2.9311188497e-02
-3.3765160000e-02, -3.1753787538e-02
-3.3759440000e-02, -2.9311188497e-02
-3.3753720000e-02, -3.1753787538e-02
-3.3748000000e-02, -2.6868589455e-02
-3.3742280000e-02, -2.6868589455e-02
-3.3736560000e-02, -2.9311188497e-02
-3.3730840000e-02, -2.9311188497e-02
-3.3725120000e-02, -3.1753787538e-02
-3.3719400000e-02, -3.1753787538e-02
-3.3713680000e-02, -2.9311188497e-02
-3.3707960000e-02, -2.9311188497e-02
-3.3702240000e-02, -2.9311188497e-02
-3.3696520000e-02, -2.6868589455e-02
-3.3690800000e-02, -2.9311188497e-02
-3.3685080000e-02, -2.9311188497e-02
-3.3679360000e-02, -2.9311188497e-02
-3.3673640000e-02, -2.9311188497e-02
-3.3667920000e-02, -3.1753787538e-02
-3.3662200000e-02, -2.9311188497e-02
-3.3656480000e-02, -2.6868589455e-02
-3.3650760000e-02, -2.6868589455e-02
-3.3645040000e-02, -2.9311188497e-02
-3.3639320000e-02, -3.1753787538e-02
-3.3633600000e-02, -2.9311188497e-02
-3.3627880000e-02, -2.9311188497e-02
-3.3622160000e-02, -2.6868589455e-02
-3.3616440000e-02, -2.9311188497e-02
-3.3610720000e-02, -2.6868589455e-02
-3.3605000000e-02, -2.9311188497e-02
-3.3599280000e-02, -2.6868589455e-02
-3.3593560000e-02, -2.6868589455e-02
-3.3587840000e-02, -2.9311188497e-02
-3.3582120000e-02, -2.6868589455e-02
-3.3576400000e-02, -2.9311188497e-02
-3.3570680000e-02, -2.6868589455e-02
-3.3564960000e-02, -2.9311188497e-02
-3.3559240000e-02, -2.9311188497e-02
-3.3553520000e-02, -2.6868589455e-02
-3.3547800000e-02, -2.9311188497e-02
-3.3542080000e-02, -2.6868589455e-02
-3.3536360000e-02, -2.9311188497e-02
-3.3530640000e-02, -2.9311188497e-02
-3.3524920000e-02, -2.9311188497e-02
-3.3519200000e-02, -2.9311188497e-02
-3.3513480000e-02, -2.9311188497e-02
-3.3507760000e-02, -2.9311188497e-02
-3.3502040000e-02, -2.9311188497e-02
-3.3496320000e-02, -2.6868589455e-02
-3.3490600000e-02, -2.6868589455e-02
-3.3484880000e-02, -2.9311188497e-02
-3.3479160000e-02, -2.9311188497e-02
-3.3473440000e-02, -2.9311188497e-02
-3.3467720000e-02, -2.6868589455e-02
-3.3462000000e-02, -2.9311188497e-02
-3.3456280000e-02, -2.9311188497e-02
-3.3450560000e-02, -2.9311188497e-02
-3.3444840000e-02, -2.9311188497e-02
-3.3439120000e-02, -2.6868589455e-02
-3.3433400000e-02, -2.6868589455e-02
-3.3427680000e-02, -2.9311188497e-02
-3.3421960000e-02, -2.9311188497e-02
-3.3416240000e-02, -2.6868589455e-02
-3.3410520000e-02, -2.6868589455e-02
-3.3404800000e-02, -2.9311188497e-02
-3.3399080000e-02, -2.9311188497e-02
-3.3393360000e-02, -2.6868589455e-02
-3.3387640000e-02, -2.6868589455e-02
-3.3381920000e-02, -2.6868589455e-02
-3.3376200000e-02, -2.9311188497e-02
-3.3370480000e-02, -3.1753787538e-02
-3.3364760000e-02, -2.9311188497e-02
-3.3359040000e-02, -2.9311188497e-02
-3.3353320000e-02, -2.9311188497e-02
-3.3347600000e-02, -2.9311188497e-02
-3.3341880000e-02, -2.9311188497e-02
-3.3336160000e-02, -2.6868589455e-02
-3.3330440000e-02, -2.9311188497e-02
-3.3324720000e-02, -2.9311188497e-02
-3.3319000000e-02, -2.6868589455e-02
-3.3313280000e-02, -2.6868589455e-02
-3.3307560000e-02, -2.6868589455e-02
-3.3301840000e-02, -2.6868589455e-02
-3.3296120000e-02, -2.6868589455e-02
-3.3290400000e-02, -2.9311188497e-02
-3.3284680000e-02, -2.6868589455e-02
-3.3278960000e-02, -2.9311188497e-02
-3.3273240000e-02, -2.9311188497e-02
-3.3267520000e-02, -2.6868589455e-02
-3.3261800000e-02, -2.9311188497e-02
-3.3256080000e-02, -2.6868589455e-02
-3.3250360000e-02, -2.9311188497e-02
-3.3244640000e-02, -2.6868589455e-02
-3.3238920000e-02, -2.6868589455e-02
-3.3233200000e-02, -2.6868589455e-02
-3.3227480000e-02, -2.6868589455e-02
-3.3221760000e-02, -2.6868589455e-02
-3.3216040000e-02, -2.9311188497e-02
-3.3210320000e-02, -2.6868589455e-02
-3.3204600000e-02, -2.6868589455e-02
-3.3198880000e-02, -2.6868589455e-02
-3.3193160000e-02, -2.9311188497e-02
-3.3187440000e-02, -2.6868589455e-02
-3.3181720000e-02, -2.6868589455e-02
-3.3176000000e-02, -2.6868589455e-02
-3.3170280000e-02, -2.4425990414e-02
-3.3164560000e-02, -2.9311188497e-02
-3.3158840000e-02, -2.6868589455e-02
-3.3153120000e-02, -2.9311188497e-02
-3.3147400000e-02, -2.9311188497e-02
-3.3141680000e-02, -2.6868589455e-02
-3.3135960000e-02, -2.6868589455e-02
-3.3130240000e-02, -2.9311188497e-02
-3.3124520000e-02, -2.6868589455e-02
-3.3118800000e-02, -2.6868589455e-02
-3.3113080000e-02, -2.6868589455e-02
-3.3107360000e-02, -2.6868589455e-02
-3.3101640000e-02, -2.9311188497e-02
-3.3095920000e-02, -2.4425990414e-02
-3.3090200000e-02, -2.6868589455e-02
-3.3084480000e-02, -2.6868589455e-02
-3.3078760000e-02, -2.4425990414e-02
-3.3073040000e-02, -2.6868589455e-02
-3.3067320000e-02, -2.9311188497e-02
-3.3061600000e-02, -2.6868589455e-02
-3.3055880000e-02, -2.6868589455e-02
-3.3050160000e-02, -2.6868589455e-02
-3.3044440000e-02, -2.6868589455e-02
-3.3038720000e-02, -2.6868589455e-02
-3.3033000000e-02, -2.9311188497e-02
-3.3027280000e-02, -2.6868589455e-02
-3.3021560000e-02, -2.9311188497e-02
-3.3015840000e-02, -2.6868589455e-02
-3.3010120000e-02, -2.4425990414e-02
-3.3004400000e-02, -2.4425990414e-02
-3.2998680000e-02, -2.6868589455e-02
-3.2992960000e-02, -2.9311188497e-02
-3.2987240000e-02, -2.6868589455e-02
-3.2981520000e-02, -2.6868589455e-02
-3.2975800000e-02, -2.6868589455e-02
-3.2970080000e-02, -2.4425990414e-02
-3.2964360000e-02, -2.6868589455e-02
-3.2958640000e-02, -2.6868589455e-02
-3.2952920000e-02, -2.6868589455e-02
-3.2947200000e-02, -2.6868589455e-02
-3.2941480000e-02, -2.6868589455e-02
-3.2935760000e-02, -2.6868589455e-02
-3.2930040000e-02, -2.6868589455e-02
-3.2924320000e-02, -2.6868589455e-02
-3.2918600000e-02, -2.6868589455e-02
-3.2912880000e-02, -2.9311188497e-02
-3.2907160000e-02, -2.4425990414e-02
-3.2901440000e-02, -2.4425990414e-02
-3.2895720000e-02, -2.6868589455e-02
